experiment_id,experiment_title,policy_name,policy_family,simulator_name,balls,bins,trials,weighted_balls,max_weight,workload_seed,allocation_seed,k,heap_size,average_load_mean,average_load_stddev,max_load_mean,max_load_stddev,cv_load_mean,cv_load_stddev,cost_per_ball_mean,cost_per_ball_stddev,total_cost_mean,total_cost_stddev,random_draw_cost_per_ball,load_read_cost_per_ball,compare_cost_per_ball,state_read_cost_per_ball,state_update_cost_per_ball,state_memory_cost_per_ball,heap_update_cost_per_ball,stateless_cost_per_ball,stateful_cost_per_ball,reference_type,reference_max_load,reference_cv_load,reference_note
04_weighted_round_robin_break,Weighted balls break round-robin,Random weighted,stateless,PowerKSimulator,10000,32,30,true,10,42,1337,1,0,1720.16927347,7.54414752709,1932.37839324,53.7900138231,0.058925453192,0.00855800270487,1,0,10000,0,1,0,0,0,0,0,0,1,0,weighted_average_lower_bound,1720.16927347,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
04_weighted_round_robin_break,Weighted balls break round-robin,Power-2 weighted,stateless,PowerKSimulator,10000,32,30,true,10,42,1337,2,0,1720.16927347,7.54414752709,1730.35952396,7.83044488336,0.00325853928212,0.000671654826677,13,0,130000,0,2,10,1,0,0,0,0,13,0,weighted_average_lower_bound,1720.16927347,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
04_weighted_round_robin_break,Weighted balls break round-robin,Power-3 weighted,stateless,PowerKSimulator,10000,32,30,true,10,42,1337,3,0,1720.16927347,7.54414752709,1728.19905074,7.83006920894,0.00223100269822,0.000273597172068,20,0,200000,0,3,15,2,0,0,0,0,20,0,weighted_average_lower_bound,1720.16927347,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
04_weighted_round_robin_break,Weighted balls break round-robin,Round-robin,round_robin,StatefulRoundRobinSimulator,10000,32,30,true,10,42,1337,0,0,1720.16927347,7.54414752709,1816.78481395,17.8151143053,0.0254407793028,0.00315325322091,2.0001,1.35504308498e-15,20001,0,0,0,0,1,1,0.0001,0,0,2.0001,weighted_average_lower_bound,1720.16927347,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
04_weighted_round_robin_break,Weighted balls break round-robin,Absolute minimum weighted,stateless,PowerKSimulator,10000,32,30,true,10,42,1337,32,0,1720.16927347,7.54414752709,1725.28802643,7.79403491788,0.00136055965803,0.000161106986569,223,0,2230000,0,32,160,31,0,0,0,0,223,0,weighted_average_lower_bound,1720.16927347,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
05_heap_sweep,Heap size sweep,Heap s=2,heap,HeapSizeSPowerOfKSimulator,10000,16,30,true,10,42,1337,2,2,3440.33854693,15.0882950542,3445.87519842,15.1036297431,0.000934355420127,0.000177190976061,23.54517,0.011980764756,235451.7,119.80764756,2,10,3,3,1.84832333333,0.0002,3.69664666667,15,8.54517,weighted_average_lower_bound,3440.33854693,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
05_heap_sweep,Heap size sweep,Heap s=4,heap,HeapSizeSPowerOfKSimulator,10000,16,30,true,10,42,1337,2,4,3440.33854693,15.0882950542,3445.42533215,15.2614507481,0.000811859596194,0.000160825134412,29.38484,0.013937139666,293848.4,139.37139666,2,10,5,5,1.84611,0.0004,5.53833,17,12.38484,weighted_average_lower_bound,3440.33854693,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
05_heap_sweep,Heap size sweep,Heap s=8,heap,HeapSizeSPowerOfKSimulator,10000,16,30,true,10,42,1337,2,8,3440.33854693,15.0882950542,3445.01454586,15.1618276154,0.000687026570244,9.16003868155e-05,38.8928333333,0.0195712373991,388928.333333,195.712373991,2,10,9,9,1.77840666667,0.0008,7.11362666667,21,17.8928333333,weighted_average_lower_bound,3440.33854693,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
05_heap_sweep,Heap size sweep,Full heap,heap,HeapSizeSPowerOfKSimulator,10000,16,30,true,10,42,1337,0,16,3440.33854693,15.0882950542,3444.97935351,15.2252616106,0.000682730772142,0.000102896953318,7.0016,2.71008616996e-15,70016,0,0,0,0,1,1,0.0016,5,0,7.0016,weighted_average_lower_bound,3440.33854693,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
05_heap_sweep,Heap size sweep,Heap s=2,heap,HeapSizeSPowerOfKSimulator,10000,32,30,true,10,42,1337,2,2,1720.16927347,7.54414752709,1727.36817413,7.80108520165,0.00224306751875,0.000382119119289,23.57186,0.0104733356015,235718.6,104.733356015,2,10,3,3,1.85722,0.0002,3.71444,15,8.57186,weighted_average_lower_bound,1720.16927347,0,Average-load lower bound only; true weighted optimum requires partition/bin-packing
